bundle_key,env_name,env_display,model_bundle_name,model_display,model_id,example_id,deceptive,label_name,sentence_count,has_messages,has_prompt,raw_text_char_count,source_dataset_dir_relpath,source_examples_relpath,source_sentences_relpath,source_localization_relpath,source_localization_exists,bucket_idx,selection_rank,bundle_eligible_examples,bundle_eligible_deceptive_examples,bundle_eligible_truthful_examples,bundle_selected_examples,bundle_selected_deceptive_examples,bundle_selected_truthful_examples,bundle_deceptive_target,bundle_truthful_target,bundle_examples_relpath,bundle_sentences_relpath,bundle_selected_examples_relpath,bundle_config_relpath
car_sales__DeepSeek-R1-Distill-Qwen-7B,car_sales,CarSales,DeepSeek-R1-Distill-Qwen-7B,Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,2026-03-27/shard_04/game_298/turn_3/state_199/sample_17,True,deceptive,13,False,True,1443,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B,,,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B/localization/sentence_localization_2026-03-27_shard_04_game_298_turn_3_state_199_sample_17.json.gz,True,0,1,127,65,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/bundle_config.json
car_sales__DeepSeek-R1-Distill-Qwen-7B,car_sales,CarSales,DeepSeek-R1-Distill-Qwen-7B,Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,2026-03-27/shard_03/game_417/turn_3/state_279/sample_14,True,deceptive,16,False,True,1957,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B,,,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B/localization/sentence_localization_2026-03-27_shard_03_game_417_turn_3_state_279_sample_14.json.gz,True,1,2,127,65,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/bundle_config.json
car_sales__DeepSeek-R1-Distill-Qwen-7B,car_sales,CarSales,DeepSeek-R1-Distill-Qwen-7B,Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,2026-03-27/shard_04/game_454/turn_3/state_303/sample_21,True,deceptive,18,False,True,2005,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B,,,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B/localization/sentence_localization_2026-03-27_shard_04_game_454_turn_3_state_303_sample_21.json.gz,True,1,3,127,65,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/bundle_config.json
car_sales__DeepSeek-R1-Distill-Qwen-7B,car_sales,CarSales,DeepSeek-R1-Distill-Qwen-7B,Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,2026-03-27/shard_03/game_105/turn_3/state_71/sample_18,True,deceptive,41,False,True,4586,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B,,,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B/localization/sentence_localization_2026-03-27_shard_03_game_105_turn_3_state_71_sample_18.json.gz,True,2,4,127,65,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/bundle_config.json
car_sales__DeepSeek-R1-Distill-Qwen-7B,car_sales,CarSales,DeepSeek-R1-Distill-Qwen-7B,Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,2026-03-27/shard_04/game_220/turn_1/state_145/sample_10,False,truthful,14,False,True,1497,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B,,,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B/localization/sentence_localization_2026-03-27_shard_04_game_220_turn_1_state_145_sample_10.json.gz,True,0,5,127,65,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/bundle_config.json
car_sales__DeepSeek-R1-Distill-Qwen-7B,car_sales,CarSales,DeepSeek-R1-Distill-Qwen-7B,Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,2026-03-26/shard_01/game_115/turn_3/state_79/sample_8,False,truthful,16,False,True,1713,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B,,,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B/localization/sentence_localization_2026-03-26_shard_01_game_115_turn_3_state_79_sample_8.json.gz,True,0,6,127,65,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/bundle_config.json
car_sales__DeepSeek-R1-Distill-Qwen-7B,car_sales,CarSales,DeepSeek-R1-Distill-Qwen-7B,Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,2026-03-27/shard_00/game_90/turn_2/state_62/sample_21,False,truthful,17,False,True,2176,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B,,,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B/localization/sentence_localization_2026-03-27_shard_00_game_90_turn_2_state_62_sample_21.json.gz,True,1,7,127,65,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/bundle_config.json
car_sales__DeepSeek-R1-Distill-Qwen-7B,car_sales,CarSales,DeepSeek-R1-Distill-Qwen-7B,Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,2026-03-27/shard_01/game_19/turn_0/state_12/sample_16,False,truthful,26,False,True,2748,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B,,,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B/localization/sentence_localization_2026-03-27_shard_01_game_19_turn_0_state_12_sample_16.json.gz,True,1,8,127,65,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/bundle_config.json
car_sales__DeepSeek-R1-Distill-Qwen-7B,car_sales,CarSales,DeepSeek-R1-Distill-Qwen-7B,Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,2026-03-27/shard_04/game_244/turn_2/state_162/sample_24,False,truthful,43,False,True,5566,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B,,,DatasetMainCompressed/car_sales/DeepSeek-R1-Distill-Qwen-7B/localization/sentence_localization_2026-03-27_shard_04_game_244_turn_2_state_162_sample_24.json.gz,True,2,9,127,65,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__DeepSeek-R1-Distill-Qwen-7B/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_373/turn_2/state_1494/sample_12,True,deceptive,11,False,True,602,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_373_turn_2_state_1494_sample_12.json.gz,True,0,0,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_494/turn_0/state_1976/sample_12,True,deceptive,11,False,True,683,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_494_turn_0_state_1976_sample_12.json.gz,True,0,1,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_323/turn_3/state_1295/sample_9,True,deceptive,14,False,True,720,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_323_turn_3_state_1295_sample_9.json.gz,True,1,2,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_490/turn_2/state_1962/sample_17,True,deceptive,14,False,True,842,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_490_turn_2_state_1962_sample_17.json.gz,True,1,3,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_322/turn_0/state_1288/sample_4,True,deceptive,21,False,True,1368,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_322_turn_0_state_1288_sample_4.json.gz,True,2,4,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_166/turn_0/state_664/sample_11,False,truthful,18,False,True,962,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_166_turn_0_state_664_sample_11.json.gz,True,0,5,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_401/turn_0/state_1604/sample_26,False,truthful,23,False,True,1217,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_401_turn_0_state_1604_sample_26.json.gz,True,0,6,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_527/turn_1/state_2109/sample_3,False,truthful,32,False,True,1644,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_527_turn_1_state_2109_sample_3.json.gz,True,1,7,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_50/turn_1/state_201/sample_6,False,truthful,35,False,True,1523,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_50_turn_1_state_201_sample_6.json.gz,True,1,8,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
car_sales__gpt-oss-20b,car_sales,CarSales,gpt-oss-20b,GPT-OSS-20B,openai/gpt-oss-20b,2026-03-28_car_sales_seed_0/game_167/turn_1/state_669/sample_26,False,truthful,47,False,True,2269,DatasetMainCompressed/car_sales/gpt-oss-20b,,,DatasetMainCompressed/car_sales/gpt-oss-20b/localization/sentence_localization_2026-03-28_car_sales_seed_0_game_167_turn_1_state_669_sample_26.json.gz,True,2,9,121,69,52,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/car_sales__gpt-oss-20b/bundle_config.json
gridworld__DeepSeek-R1-Distill-Llama-8B,gridworld,Gridworld,DeepSeek-R1-Distill-Llama-8B,Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,2026-03-11_18-46-13/game_30/turn_2/state_148/sample_9,True,deceptive,23,False,True,2372,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B,,,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B/localization/sentence_localization_2026-03-11_18-46-13_game_30_turn_2_state_148_sample_9.json.gz,True,0,0,116,54,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/bundle_config.json
gridworld__DeepSeek-R1-Distill-Llama-8B,gridworld,Gridworld,DeepSeek-R1-Distill-Llama-8B,Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,2026-03-13_21-09-12/game_97/turn_2/state_565/sample_0,True,deceptive,27,False,True,3514,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B,,,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B/localization/sentence_localization_2026-03-13_21-09-12_game_97_turn_2_state_565_sample_0.json.gz,True,0,1,116,54,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/bundle_config.json
gridworld__DeepSeek-R1-Distill-Llama-8B,gridworld,Gridworld,DeepSeek-R1-Distill-Llama-8B,Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,2026-03-13_21-09-12/game_67/turn_7/state_368/sample_5,True,deceptive,34,False,True,2732,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B,,,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B/localization/sentence_localization_2026-03-13_21-09-12_game_67_turn_7_state_368_sample_5.json.gz,True,1,2,116,54,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/bundle_config.json
gridworld__DeepSeek-R1-Distill-Llama-8B,gridworld,Gridworld,DeepSeek-R1-Distill-Llama-8B,Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,2026-03-11_18-24-00/game_33/turn_9/state_208/sample_3,True,deceptive,35,False,True,3310,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B,,,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B/localization/sentence_localization_2026-03-11_18-24-00_game_33_turn_9_state_208_sample_3.json.gz,True,1,3,116,54,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/bundle_config.json
gridworld__DeepSeek-R1-Distill-Llama-8B,gridworld,Gridworld,DeepSeek-R1-Distill-Llama-8B,Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,2026-03-13_21-09-12/game_76/turn_3/state_443/sample_5,True,deceptive,42,False,True,3390,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B,,,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B/localization/sentence_localization_2026-03-13_21-09-12_game_76_turn_3_state_443_sample_5.json.gz,True,2,4,116,54,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/bundle_config.json
gridworld__DeepSeek-R1-Distill-Llama-8B,gridworld,Gridworld,DeepSeek-R1-Distill-Llama-8B,Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,2026-03-13_21-09-12/game_127/turn_5/state_775/sample_8,False,truthful,18,False,True,1370,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B,,,DatasetMainCompressed/gridworld/DeepSeek-R1-Distill-Llama-8B/localization/sentence_localization_2026-03-13_21-09-12_game_127_turn_5_state_775_sample_8.json.gz,True,0,5,116,54,62,10,5,5,5,5,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/examples.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/sentences.jsonl,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/selected_examples.csv,rebuttal/results/localization_fulltrace_vs_adaptive_rebuttal_v1/bundles/gridworld__DeepSeek-R1-Distill-Llama-8B/bundle_config.json
