example_key,example_id,env_name,n_samples,repeat_idx,reference_peak_sentence_idx,subset_peak_sentence_idx,peak_exact,peak_within_one,reference_jump_sentence_idx,reference_jump_magnitude,subset_jump_sentence_idx,jump_exact,jump_within_one
CarSales::2026-03-26/shard_04/game_106/turn_0/state_68/sample_18,2026-03-26/shard_04/game_106/turn_0/state_68/sample_18,CarSales,50,24,14,14,1.0,1.0,8,0.2851185202598572,8,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,100,0,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,0,16,9,0.0,0.0,6,0.14508545398712158,16,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,1,16,8,0.0,0.0,6,0.14508545398712158,7,0.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,2,16,12,0.0,0.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,3,16,4,0.0,0.0,6,0.14508545398712158,4,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,4,16,10,0.0,0.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,5,16,7,0.0,0.0,6,0.14508545398712158,7,0.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,6,16,16,1.0,1.0,6,0.14508545398712158,3,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,7,16,14,0.0,0.0,6,0.14508545398712158,1,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,8,16,9,0.0,0.0,6,0.14508545398712158,11,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,9,16,9,0.0,0.0,6,0.14508545398712158,12,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,10,16,16,1.0,1.0,6,0.14508545398712158,7,0.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,11,16,9,0.0,0.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,12,16,10,0.0,0.0,6,0.14508545398712158,10,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,13,16,14,0.0,0.0,6,0.14508545398712158,7,0.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,14,16,3,0.0,0.0,6,0.14508545398712158,3,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,15,16,16,1.0,1.0,6,0.14508545398712158,3,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,16,16,12,0.0,0.0,6,0.14508545398712158,16,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,17,16,13,0.0,0.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,18,16,14,0.0,0.0,6,0.14508545398712158,4,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,19,16,14,0.0,0.0,6,0.14508545398712158,8,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,20,16,12,0.0,0.0,6,0.14508545398712158,12,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,21,16,9,0.0,0.0,6,0.14508545398712158,13,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,22,16,4,0.0,0.0,6,0.14508545398712158,16,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,23,16,7,0.0,0.0,6,0.14508545398712158,7,0.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,10,24,16,14,0.0,0.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,0,16,16,1.0,1.0,6,0.14508545398712158,9,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,1,16,16,1.0,1.0,6,0.14508545398712158,7,0.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,2,16,13,0.0,0.0,6,0.14508545398712158,1,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,3,16,9,0.0,0.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,4,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,5,16,6,0.0,0.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,6,16,16,1.0,1.0,6,0.14508545398712158,3,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,7,16,12,0.0,0.0,6,0.14508545398712158,7,0.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,8,16,16,1.0,1.0,6,0.14508545398712158,16,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,9,16,13,0.0,0.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,10,16,9,0.0,0.0,6,0.14508545398712158,9,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,11,16,16,1.0,1.0,6,0.14508545398712158,12,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,12,16,16,1.0,1.0,6,0.14508545398712158,7,0.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,13,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,14,16,12,0.0,0.0,6,0.14508545398712158,15,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,15,16,16,1.0,1.0,6,0.14508545398712158,1,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,16,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,17,16,16,1.0,1.0,6,0.14508545398712158,4,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,18,16,12,0.0,0.0,6,0.14508545398712158,9,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,19,16,16,1.0,1.0,6,0.14508545398712158,13,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,20,16,14,0.0,0.0,6,0.14508545398712158,13,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,21,16,12,0.0,0.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,22,16,15,0.0,1.0,6,0.14508545398712158,11,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,23,16,13,0.0,0.0,6,0.14508545398712158,1,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,25,24,16,16,1.0,1.0,6,0.14508545398712158,16,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,0,16,16,1.0,1.0,6,0.14508545398712158,1,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,1,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,2,16,16,1.0,1.0,6,0.14508545398712158,11,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,3,16,16,1.0,1.0,6,0.14508545398712158,11,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,4,16,13,0.0,0.0,6,0.14508545398712158,13,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,5,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,6,16,13,0.0,0.0,6,0.14508545398712158,13,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,7,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,8,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,9,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,10,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,11,16,16,1.0,1.0,6,0.14508545398712158,11,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,12,16,16,1.0,1.0,6,0.14508545398712158,1,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,13,16,16,1.0,1.0,6,0.14508545398712158,16,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,14,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,15,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,16,16,16,1.0,1.0,6,0.14508545398712158,11,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,17,16,16,1.0,1.0,6,0.14508545398712158,1,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,18,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,19,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,20,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,21,16,16,1.0,1.0,6,0.14508545398712158,11,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,22,16,13,0.0,0.0,6,0.14508545398712158,11,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,23,16,16,1.0,1.0,6,0.14508545398712158,9,0.0,0.0
CarSales::2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,2026-03-26/shard_04/game_22/turn_2/state_14/sample_12,CarSales,50,24,16,16,1.0,1.0,6,0.14508545398712158,6,1.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,100,0,9,9,1.0,1.0,9,0.11029231548309326,9,1.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,0,9,7,0.0,0.0,9,0.11029231548309326,5,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,1,9,2,0.0,0.0,9,0.11029231548309326,2,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,2,9,7,0.0,0.0,9,0.11029231548309326,12,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,3,9,2,0.0,0.0,9,0.11029231548309326,7,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,4,9,5,0.0,0.0,9,0.11029231548309326,9,1.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,5,9,9,1.0,1.0,9,0.11029231548309326,1,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,6,9,5,0.0,0.0,9,0.11029231548309326,4,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,7,9,5,0.0,0.0,9,0.11029231548309326,12,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,8,9,4,0.0,0.0,9,0.11029231548309326,11,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,9,9,6,0.0,0.0,9,0.11029231548309326,5,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,10,9,10,0.0,1.0,9,0.11029231548309326,10,0.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,11,9,7,0.0,0.0,9,0.11029231548309326,7,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,12,9,6,0.0,0.0,9,0.11029231548309326,2,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,13,9,7,0.0,0.0,9,0.11029231548309326,16,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,14,9,5,0.0,0.0,9,0.11029231548309326,7,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,15,9,9,1.0,1.0,9,0.11029231548309326,9,1.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,16,9,2,0.0,0.0,9,0.11029231548309326,1,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,17,9,9,1.0,1.0,9,0.11029231548309326,9,1.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,18,9,12,0.0,0.0,9,0.11029231548309326,12,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,19,9,12,0.0,0.0,9,0.11029231548309326,5,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,20,9,2,0.0,0.0,9,0.11029231548309326,7,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,21,9,1,0.0,0.0,9,0.11029231548309326,1,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,22,9,3,0.0,0.0,9,0.11029231548309326,3,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,23,9,2,0.0,0.0,9,0.11029231548309326,2,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,10,24,9,9,1.0,1.0,9,0.11029231548309326,6,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,0,9,7,0.0,0.0,9,0.11029231548309326,5,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,1,9,6,0.0,0.0,9,0.11029231548309326,9,1.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,2,9,6,0.0,0.0,9,0.11029231548309326,11,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,3,9,3,0.0,0.0,9,0.11029231548309326,7,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,4,9,5,0.0,0.0,9,0.11029231548309326,9,1.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,5,9,4,0.0,0.0,9,0.11029231548309326,9,1.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,6,9,6,0.0,0.0,9,0.11029231548309326,9,1.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,7,9,10,0.0,1.0,9,0.11029231548309326,10,0.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,8,9,9,1.0,1.0,9,0.11029231548309326,16,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,9,9,7,0.0,0.0,9,0.11029231548309326,15,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,10,9,5,0.0,0.0,9,0.11029231548309326,2,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,11,9,8,0.0,1.0,9,0.11029231548309326,8,0.0,1.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,12,9,2,0.0,0.0,9,0.11029231548309326,16,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,13,9,7,0.0,0.0,9,0.11029231548309326,1,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,14,9,6,0.0,0.0,9,0.11029231548309326,1,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,15,9,3,0.0,0.0,9,0.11029231548309326,3,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,16,9,5,0.0,0.0,9,0.11029231548309326,5,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,17,9,2,0.0,0.0,9,0.11029231548309326,2,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,18,9,2,0.0,0.0,9,0.11029231548309326,2,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,19,9,3,0.0,0.0,9,0.11029231548309326,13,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,20,9,11,0.0,0.0,9,0.11029231548309326,2,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,21,9,3,0.0,0.0,9,0.11029231548309326,15,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,22,9,9,1.0,1.0,9,0.11029231548309326,1,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,23,9,5,0.0,0.0,9,0.11029231548309326,11,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,25,24,9,6,0.0,0.0,9,0.11029231548309326,12,0.0,0.0
CarSales::2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,2026-03-27/shard_01/game_505/turn_1/state_337/sample_19,CarSales,50,0,9,5,0.0,0.0,9,0.11029231548309326,5,0.0,0.0
